DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,20,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,DNA SOURCE,GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,PHENOTYPE (required for EGA),Developmental stage,Cell Type,Immunoprecipitate,Organism part,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples)
DN600647F,G9,5953STDY8613793,HB45_2_V10_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613793
DN600647F,H9,5953STDY8613794,HB45_2_V10_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613794
DN600647F,A10,5953STDY8613795,HB45_2_V10_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613795
DN600647F,B10,5953STDY8613796,HB45_2_V10_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613796
DN600647F,C10,5953STDY8613797,HB45_2_V10_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613797
DN600647F,D10,5953STDY8613798,HB45_2_V10_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613798
DN600647F,E10,5953STDY8613799,HB45_2_V10_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613799
DN600647F,F10,5953STDY8613800,HB45_2_V10_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613800
DN600647F,G10,5953STDY8613801,HB45_2_V10_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613801
DN600647F,H10,5953STDY8613802,HB45_2_V10_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613802
DN600647F,A11,5953STDY8613803,HB45_2_V10_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613803
DN600647F,B11,5953STDY8613804,HB45_2_V10_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613804
DN600647F,C11,5953STDY8613805,HB45_2_V10_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613805
DN600647F,D11,5953STDY8613806,HB45_2_V10_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613806
DN600647F,E11,5953STDY8613807,HB45_2_V10_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613807
DN600647F,F11,5953STDY8613808,HB45_2_V10_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613808
DN600647F,G11,5953STDY8613809,HB45_2_V10_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613809
DN600647F,H11,5953STDY8613810,HB45_2_V10_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613810
DN600647F,A12,5953STDY8613811,HB45_2_V10_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613811
DN600647F,B12,5953STDY8613812,HB45_2_V10_BRA_SC_90,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613812
DN600647F,C12,5953STDY8613813,HB45_2_V10_BRA_SC_91,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613813
DN600647F,D12,5953STDY8613814,HB45_2_V10_BRA_SC_92,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613814
DN600647F,E12,5953STDY8613815,HB45_2_V10_BRA_SC_93,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613815
DN600647F,F12,5953STDY8613816,HB45_2_V10_BRA_SC_94,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613816
DN600647F,G12,5953STDY8613817,HB45_2_V10_BRA_SC_95,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613817
DN600647F,H12,5953STDY8613818,HB45_2_V10_BRA_SC_96,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613818
DN600648G,A1,5953STDY8613819,,,,,,,,,,,,,,,,,,,,,5953STDY8613819
DN600648G,B1,5953STDY8613820,,,,,,,,,,,,,,,,,,,,,5953STDY8613820
DN600648G,C1,5953STDY8613821,,,,,,,,,,,,,,,,,,,,,5953STDY8613821
DN600648G,D1,5953STDY8613822,,,,,,,,,,,,,,,,,,,,,5953STDY8613822
DN600648G,E1,5953STDY8613823,,,,,,,,,,,,,,,,,,,,,5953STDY8613823
DN600648G,F1,5953STDY8613824,,,,,,,,,,,,,,,,,,,,,5953STDY8613824
DN600648G,G1,5953STDY8613825,,,,,,,,,,,,,,,,,,,,,5953STDY8613825
DN600648G,H1,5953STDY8613826,,,,,,,,,,,,,,,,,,,,,5953STDY8613826
DN600648G,A2,5953STDY8613827,,,,,,,,,,,,,,,,,,,,,5953STDY8613827
DN600648G,B2,5953STDY8613828,,,,,,,,,,,,,,,,,,,,,5953STDY8613828
DN600648G,C2,5953STDY8613829,,,,,,,,,,,,,,,,,,,,,5953STDY8613829
DN600648G,D2,5953STDY8613830,,,,,,,,,,,,,,,,,,,,,5953STDY8613830
DN600648G,E2,5953STDY8613831,,,,,,,,,,,,,,,,,,,,,5953STDY8613831
DN600648G,F2,5953STDY8613832,,,,,,,,,,,,,,,,,,,,,5953STDY8613832
DN600648G,G2,5953STDY8613833,,,,,,,,,,,,,,,,,,,,,5953STDY8613833
DN600648G,H2,5953STDY8613834,,,,,,,,,,,,,,,,,,,,,5953STDY8613834
DN600648G,A3,5953STDY8613835,,,,,,,,,,,,,,,,,,,,,5953STDY8613835
DN600648G,B3,5953STDY8613836,,,,,,,,,,,,,,,,,,,,,5953STDY8613836
DN600648G,C3,5953STDY8613837,,,,,,,,,,,,,,,,,,,,,5953STDY8613837
DN600648G,D3,5953STDY8613838,,,,,,,,,,,,,,,,,,,,,5953STDY8613838
DN600648G,E3,5953STDY8613839,,,,,,,,,,,,,,,,,,,,,5953STDY8613839
DN600648G,F3,5953STDY8613840,,,,,,,,,,,,,,,,,,,,,5953STDY8613840
DN600648G,G3,5953STDY8613841,,,,,,,,,,,,,,,,,,,,,5953STDY8613841
DN600648G,H3,5953STDY8613842,,,,,,,,,,,,,,,,,,,,,5953STDY8613842
DN600648G,A4,5953STDY8613843,,,,,,,,,,,,,,,,,,,,,5953STDY8613843
DN600648G,B4,5953STDY8613844,,,,,,,,,,,,,,,,,,,,,5953STDY8613844
DN600648G,C4,5953STDY8613845,,,,,,,,,,,,,,,,,,,,,5953STDY8613845
DN600648G,D4,5953STDY8613846,,,,,,,,,,,,,,,,,,,,,5953STDY8613846
DN600648G,E4,5953STDY8613847,,,,,,,,,,,,,,,,,,,,,5953STDY8613847
DN600648G,F4,5953STDY8613848,,,,,,,,,,,,,,,,,,,,,5953STDY8613848
DN600648G,G4,5953STDY8613849,,,,,,,,,,,,,,,,,,,,,5953STDY8613849
DN600648G,H4,5953STDY8613850,,,,,,,,,,,,,,,,,,,,,5953STDY8613850
DN600648G,A5,5953STDY8613851,,,,,,,,,,,,,,,,,,,,,5953STDY8613851
DN600648G,B5,5953STDY8613852,,,,,,,,,,,,,,,,,,,,,5953STDY8613852
DN600648G,C5,5953STDY8613853,,,,,,,,,,,,,,,,,,,,,5953STDY8613853
DN600648G,D5,5953STDY8613854,,,,,,,,,,,,,,,,,,,,,5953STDY8613854
DN600648G,E5,5953STDY8613855,,,,,,,,,,,,,,,,,,,,,5953STDY8613855
DN600648G,F5,5953STDY8613856,,,,,,,,,,,,,,,,,,,,,5953STDY8613856
DN600648G,G5,5953STDY8613857,,,,,,,,,,,,,,,,,,,,,5953STDY8613857
DN600648G,H5,5953STDY8613858,,,,,,,,,,,,,,,,,,,,,5953STDY8613858
DN600648G,A6,5953STDY8613859,,,,,,,,,,,,,,,,,,,,,5953STDY8613859
DN600648G,B6,5953STDY8613860,,,,,,,,,,,,,,,,,,,,,5953STDY8613860
DN600648G,C6,5953STDY8613861,,,,,,,,,,,,,,,,,,,,,5953STDY8613861
DN600648G,D6,5953STDY8613862,,,,,,,,,,,,,,,,,,,,,5953STDY8613862
DN600648G,E6,5953STDY8613863,,,,,,,,,,,,,,,,,,,,,5953STDY8613863
DN600648G,F6,5953STDY8613864,,,,,,,,,,,,,,,,,,,,,5953STDY8613864
DN600648G,G6,5953STDY8613865,,,,,,,,,,,,,,,,,,,,,5953STDY8613865
DN600648G,H6,5953STDY8613866,,,,,,,,,,,,,,,,,,,,,5953STDY8613866
DN600648G,A7,5953STDY8613867,,,,,,,,,,,,,,,,,,,,,5953STDY8613867
DN600648G,B7,5953STDY8613868,,,,,,,,,,,,,,,,,,,,,5953STDY8613868
DN600648G,C7,5953STDY8613869,,,,,,,,,,,,,,,,,,,,,5953STDY8613869
DN600648G,D7,5953STDY8613870,,,,,,,,,,,,,,,,,,,,,5953STDY8613870
DN600648G,E7,5953STDY8613871,,,,,,,,,,,,,,,,,,,,,5953STDY8613871
DN600648G,F7,5953STDY8613872,,,,,,,,,,,,,,,,,,,,,5953STDY8613872
DN600648G,G7,5953STDY8613873,,,,,,,,,,,,,,,,,,,,,5953STDY8613873
DN600648G,H7,5953STDY8613874,,,,,,,,,,,,,,,,,,,,,5953STDY8613874
DN600648G,A8,5953STDY8613875,,,,,,,,,,,,,,,,,,,,,5953STDY8613875
DN600648G,B8,5953STDY8613876,,,,,,,,,,,,,,,,,,,,,5953STDY8613876
DN600648G,C8,5953STDY8613877,,,,,,,,,,,,,,,,,,,,,5953STDY8613877
DN600648G,D8,5953STDY8613878,,,,,,,,,,,,,,,,,,,,,5953STDY8613878
DN600648G,E8,5953STDY8613879,,,,,,,,,,,,,,,,,,,,,5953STDY8613879
DN600648G,F8,5953STDY8613880,,,,,,,,,,,,,,,,,,,,,5953STDY8613880
DN600648G,G8,5953STDY8613881,,,,,,,,,,,,,,,,,,,,,5953STDY8613881
DN600648G,H8,5953STDY8613882,,,,,,,,,,,,,,,,,,,,,5953STDY8613882
DN600648G,A9,5953STDY8613883,,,,,,,,,,,,,,,,,,,,,5953STDY8613883
DN600648G,B9,5953STDY8613884,,,,,,,,,,,,,,,,,,,,,5953STDY8613884
DN600648G,C9,5953STDY8613885,,,,,,,,,,,,,,,,,,,,,5953STDY8613885
DN600648G,D9,5953STDY8613886,,,,,,,,,,,,,,,,,,,,,5953STDY8613886
DN600648G,E9,5953STDY8613887,,,,,,,,,,,,,,,,,,,,,5953STDY8613887
DN600648G,F9,5953STDY8613888,,,,,,,,,,,,,,,,,,,,,5953STDY8613888
DN600648G,G9,5953STDY8613889,,,,,,,,,,,,,,,,,,,,,5953STDY8613889
DN600648G,H9,5953STDY8613890,,,,,,,,,,,,,,,,,,,,,5953STDY8613890
DN600648G,A10,5953STDY8613891,,,,,,,,,,,,,,,,,,,,,5953STDY8613891
DN600648G,B10,5953STDY8613892,,,,,,,,,,,,,,,,,,,,,5953STDY8613892
DN600648G,C10,5953STDY8613893,,,,,,,,,,,,,,,,,,,,,5953STDY8613893
DN600648G,D10,5953STDY8613894,,,,,,,,,,,,,,,,,,,,,5953STDY8613894
DN600648G,E10,5953STDY8613895,,,,,,,,,,,,,,,,,,,,,5953STDY8613895
DN600648G,F10,5953STDY8613896,,,,,,,,,,,,,,,,,,,,,5953STDY8613896
DN600648G,G10,5953STDY8613897,,,,,,,,,,,,,,,,,,,,,5953STDY8613897
DN600648G,H10,5953STDY8613898,,,,,,,,,,,,,,,,,,,,,5953STDY8613898
DN600648G,A11,5953STDY8613899,,,,,,,,,,,,,,,,,,,,,5953STDY8613899
DN600648G,B11,5953STDY8613900,,,,,,,,,,,,,,,,,,,,,5953STDY8613900
DN600648G,C11,5953STDY8613901,,,,,,,,,,,,,,,,,,,,,5953STDY8613901
DN600648G,D11,5953STDY8613902,,,,,,,,,,,,,,,,,,,,,5953STDY8613902
DN600648G,E11,5953STDY8613903,,,,,,,,,,,,,,,,,,,,,5953STDY8613903
DN600648G,F11,5953STDY8613904,,,,,,,,,,,,,,,,,,,,,5953STDY8613904
DN600648G,G11,5953STDY8613905,,,,,,,,,,,,,,,,,,,,,5953STDY8613905
DN600648G,H11,5953STDY8613906,,,,,,,,,,,,,,,,,,,,,5953STDY8613906
DN600648G,A12,5953STDY8613907,,,,,,,,,,,,,,,,,,,,,5953STDY8613907
DN600648G,B12,5953STDY8613908,,,,,,,,,,,,,,,,,,,,,5953STDY8613908
DN600648G,C12,5953STDY8613909,,,,,,,,,,,,,,,,,,,,,5953STDY8613909
DN600648G,D12,5953STDY8613910,,,,,,,,,,,,,,,,,,,,,5953STDY8613910
DN600648G,E12,5953STDY8613911,,,,,,,,,,,,,,,,,,,,,5953STDY8613911
DN600648G,F12,5953STDY8613912,,,,,,,,,,,,,,,,,,,,,5953STDY8613912
DN600648G,G12,5953STDY8613913,,,,,,,,,,,,,,,,,,,,,5953STDY8613913
DN600648G,H12,5953STDY8613914,,,,,,,,,,,,,,,,,,,,,5953STDY8613914
DN600649H,A1,5953STDY8613915,HB54_1_V11_BRA_SC_1,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613915
DN600649H,B1,5953STDY8613916,HB54_1_V11_BRA_SC_2,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613916
DN600649H,C1,5953STDY8613917,HB54_1_V11_BRA_SC_3,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613917
DN600649H,D1,5953STDY8613918,HB54_1_V11_BRA_SC_4,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613918
DN600649H,E1,5953STDY8613919,HB54_1_V11_BRA_SC_5,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613919
DN600649H,F1,5953STDY8613920,HB54_1_V11_BRA_SC_6,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613920
DN600649H,G1,5953STDY8613921,HB54_1_V11_BRA_SC_7,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613921
DN600649H,H1,5953STDY8613922,HB54_1_V11_BRA_SC_8,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613922
DN600649H,A2,5953STDY8613923,HB54_1_V11_BRA_SC_9,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613923
DN600649H,B2,5953STDY8613924,HB54_1_V11_BRA_SC_10,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613924
DN600649H,C2,5953STDY8613925,HB54_1_V11_BRA_SC_11,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613925
DN600649H,D2,5953STDY8613926,HB54_1_V11_BRA_SC_12,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613926
DN600649H,E2,5953STDY8613927,HB54_1_V11_BRA_SC_13,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613927
DN600649H,F2,5953STDY8613928,HB54_1_V11_BRA_SC_14,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613928
DN600649H,G2,5953STDY8613929,HB54_1_V11_BRA_SC_15,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613929
DN600649H,H2,5953STDY8613930,HB54_1_V11_BRA_SC_16,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613930
DN600649H,A3,5953STDY8613931,HB54_1_V11_BRA_SC_17,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613931
DN600649H,B3,5953STDY8613932,HB54_1_V11_BRA_SC_18,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613932
DN600649H,C3,5953STDY8613933,HB54_1_V11_BRA_SC_19,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613933
DN600649H,D3,5953STDY8613934,HB54_1_V11_BRA_SC_20,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613934
DN600649H,E3,5953STDY8613935,HB54_1_V11_BRA_SC_21,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613935
DN600649H,F3,5953STDY8613936,HB54_1_V11_BRA_SC_22,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613936
DN600649H,G3,5953STDY8613937,HB54_1_V11_BRA_SC_23,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613937
DN600649H,H3,5953STDY8613938,HB54_1_V11_BRA_SC_24,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613938
DN600649H,A4,5953STDY8613939,HB54_1_V11_BRA_SC_25,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613939
DN600649H,B4,5953STDY8613940,HB54_1_V11_BRA_SC_26,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613940
DN600649H,C4,5953STDY8613941,HB54_1_V11_BRA_SC_27,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613941
DN600649H,D4,5953STDY8613942,HB54_1_V11_BRA_SC_28,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613942
DN600649H,E4,5953STDY8613943,HB54_1_V11_BRA_SC_29,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613943
DN600649H,F4,5953STDY8613944,HB54_1_V11_BRA_SC_30,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613944
DN600649H,G4,5953STDY8613945,HB54_1_V11_BRA_SC_31,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613945
DN600649H,H4,5953STDY8613946,HB54_1_V11_BRA_SC_32,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613946
DN600649H,A5,5953STDY8613947,HB54_1_V11_BRA_SC_33,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613947
DN600649H,B5,5953STDY8613948,HB54_1_V11_BRA_SC_34,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613948
DN600649H,C5,5953STDY8613949,HB54_1_V11_BRA_SC_35,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613949
DN600649H,D5,5953STDY8613950,HB54_1_V11_BRA_SC_36,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613950
DN600649H,E5,5953STDY8613951,HB54_1_V11_BRA_SC_37,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613951
DN600649H,F5,5953STDY8613952,HB54_1_V11_BRA_SC_38,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613952
DN600649H,G5,5953STDY8613953,HB54_1_V11_BRA_SC_39,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613953
DN600649H,H5,5953STDY8613954,HB54_1_V11_BRA_SC_40,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613954
DN600649H,A6,5953STDY8613955,HB54_1_V11_BRA_SC_41,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613955
DN600649H,B6,5953STDY8613956,HB54_1_V11_BRA_SC_42,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613956
DN600649H,C6,5953STDY8613957,HB54_1_V11_BRA_SC_43,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613957
DN600649H,D6,5953STDY8613958,HB54_1_V11_BRA_SC_44,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613958
DN600649H,E6,5953STDY8613959,HB54_1_V11_BRA_SC_45,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613959
DN600649H,F6,5953STDY8613960,HB54_1_V11_BRA_SC_46,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613960
DN600649H,G6,5953STDY8613961,HB54_1_V11_BRA_SC_47,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613961
DN600649H,H6,5953STDY8613962,HB54_1_V11_BRA_SC_48,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613962
DN600649H,A7,5953STDY8613963,HB54_1_V11_BRA_SC_49,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613963
DN600649H,B7,5953STDY8613964,HB54_1_V11_BRA_SC_50,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613964
DN600649H,C7,5953STDY8613965,HB54_1_V11_BRA_SC_51,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613965
DN600649H,D7,5953STDY8613966,HB54_1_V11_BRA_SC_52,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613966
DN600649H,E7,5953STDY8613967,HB54_1_V11_BRA_SC_53,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613967
DN600649H,F7,5953STDY8613968,HB54_1_V11_BRA_SC_54,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613968
DN600649H,G7,5953STDY8613969,HB54_1_V11_BRA_SC_55,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613969
DN600649H,H7,5953STDY8613970,HB54_1_V11_BRA_SC_56,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613970
DN600649H,A8,5953STDY8613971,HB54_1_V11_BRA_SC_57,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613971
DN600649H,B8,5953STDY8613972,HB54_1_V11_BRA_SC_58,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613972
DN600649H,C8,5953STDY8613973,HB54_1_V11_BRA_SC_59,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613973
DN600649H,D8,5953STDY8613974,HB54_1_V11_BRA_SC_60,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613974
DN600649H,E8,5953STDY8613975,HB54_1_V11_BRA_SC_61,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613975
DN600649H,F8,5953STDY8613976,HB54_1_V11_BRA_SC_62,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613976
DN600649H,G8,5953STDY8613977,HB54_1_V11_BRA_SC_63,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613977
DN600649H,H8,5953STDY8613978,HB54_1_V11_BRA_SC_64,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613978
DN600649H,A9,5953STDY8613979,HB54_1_V11_BRA_SC_65,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613979
DN600649H,B9,5953STDY8613980,HB54_1_V11_BRA_SC_66,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613980
DN600649H,C9,5953STDY8613981,HB54_1_V11_BRA_SC_67,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613981
DN600649H,D9,5953STDY8613982,HB54_1_V11_BRA_SC_68,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613982
DN600649H,E9,5953STDY8613983,HB54_1_V11_BRA_SC_69,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613983
DN600649H,F9,5953STDY8613984,HB54_1_V11_BRA_SC_70,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613984
DN600649H,G9,5953STDY8613985,HB54_1_V11_BRA_SC_71,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613985
DN600649H,H9,5953STDY8613986,HB54_1_V11_BRA_SC_72,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613986
DN600649H,A10,5953STDY8613987,HB54_1_V11_BRA_SC_73,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613987
DN600649H,B10,5953STDY8613988,HB54_1_V11_BRA_SC_74,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613988
DN600649H,C10,5953STDY8613989,HB54_1_V11_BRA_SC_75,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613989
DN600649H,D10,5953STDY8613990,HB54_1_V11_BRA_SC_76,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613990
DN600649H,E10,5953STDY8613991,HB54_1_V11_BRA_SC_77,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613991
DN600649H,F10,5953STDY8613992,HB54_1_V11_BRA_SC_78,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613992
DN600649H,G10,5953STDY8613993,HB54_1_V11_BRA_SC_79,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613993
DN600649H,H10,5953STDY8613994,HB54_1_V11_BRA_SC_80,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613994
DN600649H,A11,5953STDY8613995,HB54_1_V11_BRA_SC_81,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613995
DN600649H,B11,5953STDY8613996,HB54_1_V11_BRA_SC_82,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613996
DN600649H,C11,5953STDY8613997,HB54_1_V11_BRA_SC_83,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613997
DN600649H,D11,5953STDY8613998,HB54_1_V11_BRA_SC_84,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613998
DN600649H,E11,5953STDY8613999,HB54_1_V11_BRA_SC_85,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8613999
DN600649H,F11,5953STDY8614000,HB54_1_V11_BRA_SC_86,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614000
DN600649H,G11,5953STDY8614001,HB54_1_V11_BRA_SC_87,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614001
DN600649H,H11,5953STDY8614002,HB54_1_V11_BRA_SC_88,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614002
DN600649H,A12,5953STDY8614003,HB54_1_V11_BRA_SC_89,,,,,Unknown,,,,9606,Human ,,,,Unknown ,,,,,,5953STDY8614003
