DNA Collections Form,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Study:,5953STDY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Supplier:,Sanger Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. Plates Sent:,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANGER PLATE ID,WELL,SANGER SAMPLE ID,SUPPLIER SAMPLE NAME,REFERENCE GENOME,COHORT,VOLUME (ul),CONC. (ng/ul),GENDER,COUNTRY OF ORIGIN,GEOGRAPHICAL REGION,ETHNICITY,DNA SOURCE,DATE OF SAMPLE COLLECTION (MM/YY or YYYY only),DATE OF DNA EXTRACTION (MM/YY or YYYY only),DNA EXTRACTION METHOD,SAMPLE PURIFIED?,PURIFICATION METHOD,CONCENTRATION DETERMINED BY,DNA STORAGE CONDITIONS,MOTHER (optional),FATHER (optional),SIBLING (optional),GC CONTENT,PUBLIC NAME,TAXON ID,COMMON NAME,SAMPLE DESCRIPTION,STRAIN,SAMPLE TYPE,SAMPLE ACCESSION NUMBER (optional),DONOR ID (required for cancer samples),PHENOTYPE (required for EGA)
DN591854H,I18,5953STDY8282027,HB46_V5_BRA_0_SC_281,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282027,unknown
DN591854H,J18,5953STDY8282028,HB46_V5_BRA_0_SC_282,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282028,unknown
DN591854H,K18,5953STDY8282029,HB46_V5_BRA_0_SC_283,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282029,unknown
DN591854H,L18,5953STDY8282030,HB46_V5_BRA_0_SC_284,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282030,unknown
DN591854H,M18,5953STDY8282031,HB46_V5_BRA_0_SC_285,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282031,unknown
DN591854H,N18,5953STDY8282032,HB46_V5_BRA_0_SC_286,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282032,unknown
DN591854H,O18,5953STDY8282033,HB46_V5_BRA_0_SC_287,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282033,unknown
DN591854H,P18,5953STDY8282034,HB46_V5_BRA_0_SC_288,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282034,unknown
DN591854H,A19,5953STDY8282035,HB46_V5_BRA_0_SC_289,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282035,unknown
DN591854H,B19,5953STDY8282036,HB46_V5_BRA_0_SC_290,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282036,unknown
DN591854H,C19,5953STDY8282037,HB46_V5_BRA_0_SC_291,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282037,unknown
DN591854H,D19,5953STDY8282038,HB46_V5_BRA_0_SC_292,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282038,unknown
DN591854H,E19,5953STDY8282039,HB46_V5_BRA_0_SC_293,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282039,unknown
DN591854H,F19,5953STDY8282040,HB46_V5_BRA_0_SC_294,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282040,unknown
DN591854H,G19,5953STDY8282041,HB46_V5_BRA_0_SC_295,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282041,unknown
DN591854H,H19,5953STDY8282042,HB46_V5_BRA_0_SC_296,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282042,unknown
DN591854H,I19,5953STDY8282043,HB46_V5_BRA_0_SC_297,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282043,unknown
DN591854H,J19,5953STDY8282044,HB46_V5_BRA_0_SC_298,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282044,unknown
DN591854H,K19,5953STDY8282045,HB46_V5_BRA_0_SC_299,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282045,unknown
DN591854H,L19,5953STDY8282046,HB46_V5_BRA_0_SC_300,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282046,unknown
DN591854H,M19,5953STDY8282047,HB46_V5_BRA_0_SC_301,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282047,unknown
DN591854H,N19,5953STDY8282048,HB46_V5_BRA_0_SC_302,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282048,unknown
DN591854H,O19,5953STDY8282049,HB46_V5_BRA_0_SC_303,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282049,unknown
DN591854H,P19,5953STDY8282050,HB46_V5_BRA_0_SC_304,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282050,unknown
DN591854H,A20,5953STDY8282051,HB46_V5_BRA_0_SC_305,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282051,unknown
DN591854H,B20,5953STDY8282052,HB46_V5_BRA_0_SC_306,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282052,unknown
DN591854H,C20,5953STDY8282053,HB46_V5_BRA_0_SC_307,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282053,unknown
DN591854H,D20,5953STDY8282054,HB46_V5_BRA_0_SC_308,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282054,unknown
DN591854H,E20,5953STDY8282055,HB46_V5_BRA_0_SC_309,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282055,unknown
DN591854H,F20,5953STDY8282056,HB46_V5_BRA_0_SC_310,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282056,unknown
DN591854H,G20,5953STDY8282057,HB46_V5_BRA_0_SC_311,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282057,unknown
DN591854H,H20,5953STDY8282058,HB46_V5_BRA_0_SC_312,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282058,unknown
DN591854H,I20,5953STDY8282059,HB46_V5_BRA_0_SC_313,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282059,unknown
DN591854H,J20,5953STDY8282060,HB46_V5_BRA_0_SC_314,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282060,unknown
DN591854H,K20,5953STDY8282061,HB46_V5_BRA_0_SC_315,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282061,unknown
DN591854H,L20,5953STDY8282062,HB46_V5_BRA_0_SC_316,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282062,unknown
DN591854H,M20,5953STDY8282063,HB46_V5_BRA_0_SC_317,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282063,unknown
DN591854H,N20,5953STDY8282064,HB46_V5_BRA_0_SC_318,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282064,unknown
DN591854H,O20,5953STDY8282065,HB46_V5_BRA_0_SC_319,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282065,unknown
DN591854H,P20,5953STDY8282066,HB46_V5_BRA_0_SC_320,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282066,unknown
DN591854H,A21,5953STDY8282067,HB46_V5_BRA_0_SC_321,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282067,unknown
DN591854H,B21,5953STDY8282068,HB46_V5_BRA_0_SC_322,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282068,unknown
DN591854H,C21,5953STDY8282069,HB46_V5_BRA_0_SC_323,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282069,unknown
DN591854H,D21,5953STDY8282070,HB46_V5_BRA_0_SC_324,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282070,unknown
DN591854H,E21,5953STDY8282071,HB46_V5_BRA_0_SC_325,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282071,unknown
DN591854H,F21,5953STDY8282072,HB46_V5_BRA_0_SC_326,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282072,unknown
DN591854H,G21,5953STDY8282073,HB46_V5_BRA_0_SC_327,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282073,unknown
DN591854H,H21,5953STDY8282074,HB46_V5_BRA_0_SC_328,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282074,unknown
DN591854H,I21,5953STDY8282075,HB46_V5_BRA_0_SC_329,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282075,unknown
DN591854H,J21,5953STDY8282076,HB46_V5_BRA_0_SC_330,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282076,unknown
DN591854H,K21,5953STDY8282077,HB46_V5_BRA_0_SC_331,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282077,unknown
DN591854H,L21,5953STDY8282078,HB46_V5_BRA_0_SC_332,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282078,unknown
DN591854H,M21,5953STDY8282079,HB46_V5_BRA_0_SC_333,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282079,unknown
DN591854H,N21,5953STDY8282080,HB46_V5_BRA_0_SC_334,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282080,unknown
DN591854H,O21,5953STDY8282081,HB46_V5_BRA_0_SC_335,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282081,unknown
DN591854H,P21,5953STDY8282082,HB46_V5_BRA_0_SC_336,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282082,unknown
DN591854H,A22,5953STDY8282083,HB46_V5_BRA_0_SC_337,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282083,unknown
DN591854H,B22,5953STDY8282084,HB46_V5_BRA_0_SC_338,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282084,unknown
DN591854H,C22,5953STDY8282085,HB46_V5_BRA_0_SC_339,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282085,unknown
DN591854H,D22,5953STDY8282086,HB46_V5_BRA_0_SC_340,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282086,unknown
DN591854H,E22,5953STDY8282087,HB46_V5_BRA_0_SC_341,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282087,unknown
DN591854H,F22,5953STDY8282088,HB46_V5_BRA_0_SC_342,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282088,unknown
DN591854H,G22,5953STDY8282089,HB46_V5_BRA_0_SC_343,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282089,unknown
DN591854H,H22,5953STDY8282090,HB46_V5_BRA_0_SC_344,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282090,unknown
DN591854H,I22,5953STDY8282091,HB46_V5_BRA_0_SC_345,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282091,unknown
DN591854H,J22,5953STDY8282092,HB46_V5_BRA_0_SC_346,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282092,unknown
DN591854H,K22,5953STDY8282093,HB46_V5_BRA_0_SC_347,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282093,unknown
DN591854H,L22,5953STDY8282094,HB46_V5_BRA_0_SC_348,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282094,unknown
DN591854H,M22,5953STDY8282095,HB46_V5_BRA_0_SC_349,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282095,unknown
DN591854H,N22,5953STDY8282096,HB46_V5_BRA_0_SC_350,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282096,unknown
DN591854H,O22,5953STDY8282097,HB46_V5_BRA_0_SC_351,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282097,unknown
DN591854H,P22,5953STDY8282098,HB46_V5_BRA_0_SC_352,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282098,unknown
DN591854H,A23,5953STDY8282099,HB46_V5_BRA_0_SC_353,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282099,unknown
DN591854H,B23,5953STDY8282100,HB46_V5_BRA_0_SC_354,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282100,unknown
DN591854H,C23,5953STDY8282101,HB46_V5_BRA_0_SC_355,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282101,unknown
DN591854H,D23,5953STDY8282102,HB46_V5_BRA_0_SC_356,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282102,unknown
DN591854H,E23,5953STDY8282103,HB46_V5_BRA_0_SC_357,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282103,unknown
DN591854H,F23,5953STDY8282104,HB46_V5_BRA_0_SC_358,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282104,unknown
DN591854H,G23,5953STDY8282105,HB46_V5_BRA_0_SC_359,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282105,unknown
DN591854H,H23,5953STDY8282106,HB46_V5_BRA_0_SC_360,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282106,unknown
DN591854H,I23,5953STDY8282107,HB46_V5_BRA_0_SC_361,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282107,unknown
DN591854H,J23,5953STDY8282108,HB46_V5_BRA_0_SC_362,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282108,unknown
DN591854H,K23,5953STDY8282109,HB46_V5_BRA_0_SC_363,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282109,unknown
DN591854H,L23,5953STDY8282110,HB46_V5_BRA_0_SC_364,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282110,unknown
DN591854H,M23,5953STDY8282111,HB46_V5_BRA_0_SC_365,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282111,unknown
DN591854H,N23,5953STDY8282112,HB46_V5_BRA_0_SC_366,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282112,unknown
DN591854H,O23,5953STDY8282113,HB46_V5_BRA_0_SC_367,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282113,unknown
DN591854H,P23,5953STDY8282114,HB46_V5_BRA_0_SC_368,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282114,unknown
DN591854H,A24,5953STDY8282115,HB46_V5_BRA_0_SC_369,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282115,unknown
DN591854H,B24,5953STDY8282116,HB46_V5_BRA_0_SC_370,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282116,unknown
DN591854H,C24,5953STDY8282117,HB46_V5_BRA_0_SC_371,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282117,unknown
DN591854H,D24,5953STDY8282118,HB46_V5_BRA_0_SC_372,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282118,unknown
DN591854H,E24,5953STDY8282119,HB46_V5_BRA_0_SC_373,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282119,unknown
DN591854H,F24,5953STDY8282120,HB46_V5_BRA_0_SC_374,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282120,unknown
DN591854H,G24,5953STDY8282121,HB46_V5_BRA_0_SC_375,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282121,unknown
DN591854H,H24,5953STDY8282122,HB46_V5_BRA_0_SC_376,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282122,unknown
DN591854H,I24,5953STDY8282123,HB46_V5_BRA_0_SC_377,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282123,unknown
DN591854H,J24,5953STDY8282124,HB46_V5_BRA_0_SC_378,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282124,unknown
DN591854H,K24,5953STDY8282125,HB46_V5_BRA_0_SC_379,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282125,unknown
DN591854H,L24,5953STDY8282126,HB46_V5_BRA_0_SC_380,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282126,unknown
DN591854H,M24,5953STDY8282127,HB46_V5_BRA_0_SC_381,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282127,unknown
DN591854H,N24,5953STDY8282128,HB46_V5_BRA_0_SC_382,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282128,unknown
DN591854H,O24,5953STDY8282129,HB46_V5_BRA_0_SC_383,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282129,unknown
DN591854H,P24,5953STDY8282130,HB46_V5_BRA_0_SC_384,,,,,Unknown,,,,,,,,,,,,,,,,,9606,Human ,,,scRNA seq,,5953STDY8282130,unknown
DN591855I,A1,5953STDY8282131,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282131,unknown
DN591855I,B1,5953STDY8282132,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282132,unknown
DN591855I,C1,5953STDY8282133,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282133,unknown
DN591855I,D1,5953STDY8282134,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282134,unknown
DN591855I,E1,5953STDY8282135,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282135,unknown
DN591855I,F1,5953STDY8282136,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282136,unknown
DN591855I,G1,5953STDY8282137,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282137,unknown
DN591855I,H1,5953STDY8282138,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282138,unknown
DN591855I,I1,5953STDY8282139,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282139,unknown
DN591855I,J1,5953STDY8282140,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282140,unknown
DN591855I,K1,5953STDY8282141,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282141,unknown
DN591855I,L1,5953STDY8282142,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282142,unknown
DN591855I,M1,5953STDY8282143,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282143,unknown
DN591855I,N1,5953STDY8282144,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282144,unknown
DN591855I,O1,5953STDY8282145,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282145,unknown
DN591855I,P1,5953STDY8282146,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282146,unknown
DN591855I,A2,5953STDY8282147,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282147,unknown
DN591855I,B2,5953STDY8282148,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282148,unknown
DN591855I,C2,5953STDY8282149,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282149,unknown
DN591855I,D2,5953STDY8282150,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282150,unknown
DN591855I,E2,5953STDY8282151,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282151,unknown
DN591855I,F2,5953STDY8282152,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282152,unknown
DN591855I,G2,5953STDY8282153,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282153,unknown
DN591855I,H2,5953STDY8282154,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282154,unknown
DN591855I,I2,5953STDY8282155,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282155,unknown
DN591855I,J2,5953STDY8282156,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282156,unknown
DN591855I,K2,5953STDY8282157,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282157,unknown
DN591855I,L2,5953STDY8282158,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282158,unknown
DN591855I,M2,5953STDY8282159,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282159,unknown
DN591855I,N2,5953STDY8282160,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282160,unknown
DN591855I,O2,5953STDY8282161,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282161,unknown
DN591855I,P2,5953STDY8282162,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282162,unknown
DN591855I,A3,5953STDY8282163,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282163,unknown
DN591855I,B3,5953STDY8282164,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282164,unknown
DN591855I,C3,5953STDY8282165,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282165,unknown
DN591855I,D3,5953STDY8282166,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282166,unknown
DN591855I,E3,5953STDY8282167,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282167,unknown
DN591855I,F3,5953STDY8282168,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282168,unknown
DN591855I,G3,5953STDY8282169,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282169,unknown
DN591855I,H3,5953STDY8282170,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282170,unknown
DN591855I,I3,5953STDY8282171,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282171,unknown
DN591855I,J3,5953STDY8282172,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282172,unknown
DN591855I,K3,5953STDY8282173,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282173,unknown
DN591855I,L3,5953STDY8282174,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282174,unknown
DN591855I,M3,5953STDY8282175,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282175,unknown
DN591855I,N3,5953STDY8282176,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282176,unknown
DN591855I,O3,5953STDY8282177,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282177,unknown
DN591855I,P3,5953STDY8282178,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282178,unknown
DN591855I,A4,5953STDY8282179,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282179,unknown
DN591855I,B4,5953STDY8282180,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282180,unknown
DN591855I,C4,5953STDY8282181,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282181,unknown
DN591855I,D4,5953STDY8282182,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282182,unknown
DN591855I,E4,5953STDY8282183,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282183,unknown
DN591855I,F4,5953STDY8282184,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282184,unknown
DN591855I,G4,5953STDY8282185,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282185,unknown
DN591855I,H4,5953STDY8282186,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282186,unknown
DN591855I,I4,5953STDY8282187,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282187,unknown
DN591855I,J4,5953STDY8282188,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282188,unknown
DN591855I,K4,5953STDY8282189,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282189,unknown
DN591855I,L4,5953STDY8282190,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,5953STDY8282190,unknown
